,Unnamed: 0,cntxt_num,count,mean,pt,r_num,index,context_num,context_type,context_shock,cntxt_trialnum,Mean,STD
682,17.0,17.0,3.0,0.0,71.0,1.0,103.0,15.0,THREAT,None,1.0,0.02617222222222222,0.04356217740946376
683,18.0,18.0,3.0,0.0453,71.0,1.0,109.0,16.0,SAFE,None,1.0,0.02617222222222222,0.04356217740946376
684,0.0,0.0,3.0,0.0,71.0,2.0,1.0,0.0,SAFE,None,1.0,0.04502222222222222,0.08538336079502608
685,1.0,1.0,3.0,0.0,71.0,2.0,7.0,1.0,THREAT,None,1.0,0.04502222222222222,0.08538336079502608
686,2.0,2.0,3.0,0.0056,71.0,2.0,13.0,2.0,THREAT,None,1.0,0.04502222222222222,0.08538336079502608
687,3.0,3.0,3.0,0.0178,71.0,2.0,19.0,3.0,THREAT,None,1.0,0.04502222222222222,0.08538336079502608
688,4.0,4.0,3.0,0.0127,71.0,2.0,25.0,4.0,SAFE,None,1.0,0.04502222222222222,0.08538336079502608
689,5.0,5.0,3.0,0.0,71.0,2.0,31.0,5.0,THREAT,None,1.0,0.04502222222222222,0.08538336079502608
690,6.0,6.0,3.0,0.0,71.0,2.0,37.0,6.0,SAFE,None,1.0,0.04502222222222222,0.08538336079502608
691,7.0,7.0,3.0,0.0,71.0,2.0,43.0,7.0,THREAT,prior,1.0,0.04502222222222222,0.08538336079502608
692,,,,,,,,,,,,0.04502222222222222,0.08538336079502608
693,9.0,9.0,3.0,0.0,71.0,2.0,55.0,7.0,THREAT,post,1.0,0.04502222222222222,0.08538336079502608
694,10.0,10.0,3.0,0.0432,71.0,2.0,61.0,8.0,SAFE,None,1.0,0.04502222222222222,0.08538336079502608
695,11.0,11.0,3.0,0.0137,71.0,2.0,67.0,9.0,SAFE,None,1.0,0.04502222222222222,0.08538336079502608
696,12.0,12.0,3.0,0.0,71.0,2.0,73.0,10.0,SAFE,None,1.0,0.04502222222222222,0.08538336079502608
697,13.0,13.0,3.0,0.0051,71.0,2.0,79.0,11.0,SAFE,None,1.0,0.04502222222222222,0.08538336079502608
698,14.0,14.0,3.0,0.0,71.0,2.0,85.0,12.0,SAFE,None,1.0,0.04502222222222222,0.08538336079502608
699,15.0,15.0,3.0,0.0,71.0,2.0,91.0,13.0,THREAT,None,1.0,0.04502222222222222,0.08538336079502608
700,16.0,16.0,3.0,0.086,71.0,2.0,97.0,14.0,THREAT,None,1.0,0.04502222222222222,0.08538336079502608
701,17.0,17.0,3.0,0.0254,71.0,2.0,103.0,15.0,THREAT,None,1.0,0.04502222222222222,0.08538336079502608
702,18.0,18.0,3.0,0.0,71.0,2.0,109.0,16.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
703,0.0,0.0,3.0,0.0,71.0,3.0,1.0,0.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
704,1.0,1.0,3.0,0.0163,71.0,3.0,7.0,1.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
705,2.0,2.0,3.0,0.0061,71.0,3.0,13.0,2.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
706,3.0,3.0,3.0,0.0,71.0,3.0,19.0,3.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
707,4.0,4.0,3.0,0.0,71.0,3.0,25.0,4.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
708,5.0,5.0,3.0,0.1409,71.0,3.0,31.0,5.0,THREAT,None,1.0,0.03456111111111112,0.07800749691640797
709,6.0,6.0,3.0,0.0,71.0,3.0,37.0,6.0,THREAT,None,1.0,0.03456111111111112,0.07800749691640797
710,7.0,7.0,3.0,0.0061,71.0,3.0,43.0,7.0,THREAT,prior,1.0,0.03456111111111112,0.07800749691640797
711,,,,,,,,,,,,0.03456111111111112,0.07800749691640797
712,9.0,9.0,3.0,0.0163,71.0,3.0,55.0,7.0,THREAT,post,1.0,0.03456111111111112,0.07800749691640797
713,10.0,10.0,3.0,0.0209,71.0,3.0,61.0,8.0,THREAT,None,1.0,0.03456111111111112,0.07800749691640797
714,11.0,11.0,3.0,0.0,71.0,3.0,67.0,9.0,THREAT,None,1.0,0.03456111111111112,0.07800749691640797
715,12.0,12.0,3.0,0.0987,71.0,3.0,73.0,10.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
716,13.0,13.0,3.0,0.0,71.0,3.0,79.0,11.0,THREAT,None,1.0,0.03456111111111112,0.07800749691640797
717,14.0,14.0,3.0,0.0727,71.0,3.0,85.0,12.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
718,15.0,15.0,3.0,0.0,71.0,3.0,91.0,13.0,THREAT,None,1.0,0.03456111111111112,0.07800749691640797
719,16.0,16.0,3.0,0.0,71.0,3.0,97.0,14.0,SAFE,None,1.0,0.03456111111111112,0.07800749691640797
720,17.0,17.0,3.0,0.0,71.0,3.0,103.0,15.0,THREAT,None,1.0,0.11701666666666667,0.07187090755612577
721,18.0,18.0,3.0,0.0931,71.0,3.0,109.0,16.0,SAFE,None,1.0,0.11701666666666667,0.07187090755612577
722,0.0,0.0,3.0,0.0,71.0,4.0,1.0,0.0,THREAT,None,1.0,0.11701666666666667,0.07187090755612577
723,1.0,1.0,3.0,0.0,71.0,4.0,7.0,1.0,THREAT,None,1.0,0.11701666666666667,0.07187090755612577
724,2.0,2.0,3.0,0.0117,71.0,4.0,13.0,2.0,SAFE,None,1.0,0.11701666666666667,0.07187090755612577
725,3.0,3.0,3.0,0.0,71.0,4.0,19.0,3.0,SAFE,None,1.0,0.11701666666666667,0.07187090755612577
726,4.0,4.0,3.0,0.0071,71.0,4.0,25.0,4.0,SAFE,None,1.0,0.11701666666666667,0.07187090755612577
727,5.0,5.0,3.0,0.2014,71.0,4.0,31.0,5.0,THREAT,None,1.0,0.11701666666666667,0.07187090755612577
728,6.0,6.0,3.0,0.0748,71.0,4.0,37.0,6.0,THREAT,None,1.0,0.11701666666666667,0.07187090755612577
729,7.0,7.0,3.0,0.0148,71.0,4.0,43.0,7.0,THREAT,prior,1.0,0.11701666666666667,0.07187090755612577
730,,,,,,,,,,,,0.11701666666666667,0.07187090755612577
731,9.0,9.0,3.0,0.0,71.0,4.0,55.0,7.0,THREAT,post,1.0,0.11701666666666667,0.07187090755612577
732,10.0,10.0,3.0,0.0,71.0,4.0,61.0,8.0,SAFE,None,1.0,0.11701666666666667,0.07187090755612577
733,11.0,11.0,3.0,0.0,71.0,4.0,67.0,9.0,SAFE,None,1.0,0.11701666666666667,0.07187090755612577
734,12.0,12.0,3.0,0.0519,71.0,4.0,73.0,10.0,SAFE,None,1.0,0.11701666666666667,0.07187090755612577
735,13.0,13.0,3.0,0.0,71.0,4.0,79.0,11.0,THREAT,None,1.0,0.11701666666666667,0.07187090755612577
736,14.0,14.0,3.0,0.0051,71.0,4.0,85.0,12.0,THREAT,None,1.0,0.11701666666666667,0.07187090755612577
737,15.0,15.0,3.0,0.0,71.0,4.0,91.0,13.0,SAFE,None,1.0,0.11701666666666667,0.07187090755612577
738,16.0,16.0,3.0,0.0239,71.0,4.0,97.0,14.0,THREAT,None,1.0,0.09929444444444445,0.06126432098818848
739,17.0,17.0,3.0,0.1038,71.0,4.0,103.0,15.0,SAFE,None,1.0,0.09929444444444445,0.06126432098818848
740,18.0,18.0,3.0,0.3159,71.0,4.0,109.0,16.0,THREAT,None,1.0,0.09929444444444445,0.06126432098818848
741,0.0,0.0,3.0,0.0,71.0,5.0,1.0,0.0,THREAT,None,1.0,0.09929444444444445,0.06126432098818848
742,1.0,1.0,3.0,0.0107,71.0,5.0,7.0,1.0,THREAT,None,1.0,0.09929444444444445,0.06126432098818848
743,2.0,2.0,3.0,0.0,71.0,5.0,13.0,2.0,SAFE,None,1.0,0.09929444444444445,0.06126432098818848
744,3.0,3.0,3.0,0.1317,71.0,5.0,19.0,3.0,SAFE,None,1.0,0.09929444444444445,0.06126432098818848
745,4.0,4.0,3.0,0.0,71.0,5.0,25.0,4.0,SAFE,prior,1.0,0.09929444444444445,0.06126432098818848
746,,,,,,,,,,,,0.09929444444444445,0.06126432098818848
747,6.0,6.0,3.0,0.0102,71.0,5.0,37.0,4.0,SAFE,post,1.0,0.09929444444444445,0.06126432098818848
748,7.0,7.0,3.0,0.0,71.0,5.0,43.0,5.0,THREAT,None,1.0,0.09929444444444445,0.06126432098818848
749,8.0,8.0,3.0,0.0,71.0,5.0,49.0,6.0,THREAT,None,1.0,0.09929444444444445,0.06126432098818848
750,9.0,9.0,3.0,0.0,71.0,5.0,55.0,7.0,SAFE,None,1.0,0.09929444444444445,0.06126432098818848
751,10.0,10.0,3.0,0.0,71.0,5.0,61.0,8.0,SAFE,None,1.0,0.09929444444444445,0.06126432098818848
752,11.0,11.0,3.0,0.0514,71.0,5.0,67.0,9.0,SAFE,None,1.0,0.09929444444444445,0.06126432098818848
753,12.0,12.0,3.0,0.0534,71.0,5.0,73.0,10.0,THREAT,None,1.0,0.09929444444444445,0.06126432098818848
754,13.0,13.0,3.0,0.0,71.0,5.0,79.0,11.0,THREAT,None,1.0,0.09929444444444445,0.06126432098818848
755,14.0,14.0,3.0,0.0417,71.0,5.0,85.0,12.0,SAFE,None,1.0,0.09929444444444445,0.06126432098818848
756,15.0,15.0,3.0,0.0066,71.0,5.0,91.0,13.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
757,16.0,16.0,3.0,0.0,71.0,5.0,97.0,14.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
758,17.0,17.0,3.0,0.0,71.0,5.0,103.0,15.0,SAFE,None,1.0,0.13814999999999997,0.08455794567319258
759,18.0,18.0,3.0,0.3164,71.0,5.0,109.0,16.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
760,0.0,0.0,3.0,0.1541,72.0,1.0,1.0,0.0,SAFE,None,1.0,0.13814999999999997,0.08455794567319258
761,1.0,1.0,3.0,0.1511,72.0,1.0,7.0,1.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
762,2.0,2.0,3.0,0.3077,72.0,1.0,13.0,2.0,SAFE,None,1.0,0.13814999999999997,0.08455794567319258
763,3.0,3.0,3.0,0.0402,72.0,1.0,19.0,3.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
764,4.0,4.0,3.0,0.1399,72.0,1.0,25.0,4.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
765,5.0,5.0,3.0,0.1511,72.0,1.0,31.0,5.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
766,6.0,6.0,3.0,0.0651,72.0,1.0,37.0,6.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
767,7.0,7.0,3.0,0.1546,72.0,1.0,43.0,7.0,SAFE,None,1.0,0.13814999999999997,0.08455794567319258
768,8.0,8.0,3.0,0.0605,72.0,1.0,49.0,8.0,SAFE,None,1.0,0.13814999999999997,0.08455794567319258
769,9.0,9.0,3.0,0.0158,72.0,1.0,55.0,9.0,SAFE,None,1.0,0.13814999999999997,0.08455794567319258
770,10.0,10.0,3.0,0.0753,72.0,1.0,61.0,10.0,SAFE,None,1.0,0.13814999999999997,0.08455794567319258
771,11.0,11.0,3.0,0.1078,72.0,1.0,67.0,11.0,SAFE,None,1.0,0.13814999999999997,0.08455794567319258
772,12.0,12.0,3.0,0.0712,72.0,1.0,73.0,12.0,THREAT,None,1.0,0.13814999999999997,0.08455794567319258
773,13.0,13.0,3.0,0.0936,72.0,1.0,79.0,13.0,THREAT,prior,1.0,0.13814999999999997,0.08455794567319258
774,,,,,,,,,,,,0.07236111111111111,0.08001303672372168
775,15.0,15.0,3.0,0.0738,72.0,1.0,91.0,13.0,THREAT,post,1.0,0.07236111111111111,0.08001303672372168
776,16.0,16.0,3.0,0.1511,72.0,1.0,97.0,14.0,SAFE,None,1.0,0.07236111111111111,0.08001303672372168
777,17.0,17.0,3.0,0.0615,72.0,1.0,103.0,15.0,THREAT,None,1.0,0.07236111111111111,0.08001303672372168
778,18.0,18.0,3.0,0.2319,72.0,1.0,109.0,16.0,SAFE,None,1.0,0.07236111111111111,0.08001303672372168
779,0.0,0.0,3.0,0.0315,72.0,2.0,1.0,0.0,SAFE,None,1.0,0.07236111111111111,0.08001303672372168
780,1.0,1.0,3.0,0.0366,72.0,2.0,7.0,1.0,THREAT,None,1.0,0.07236111111111111,0.08001303672372168
781,2.0,2.0,3.0,0.1221,72.0,2.0,13.0,2.0,THREAT,None,1.0,0.07236111111111111,0.08001303672372168
782,3.0,3.0,3.0,0.0738,72.0,2.0,19.0,3.0,THREAT,None,1.0,0.07236111111111111,0.08001303672372168
783,4.0,4.0,3.0,0.1078,72.0,2.0,25.0,4.0,SAFE,None,1.0,0.07236111111111111,0.08001303672372168
784,5.0,5.0,3.0,0.1338,72.0,2.0,31.0,5.0,THREAT,None,1.0,0.07236111111111111,0.08001303672372168
785,6.0,6.0,3.0,0.0946,72.0,2.0,37.0,6.0,SAFE,None,1.0,0.07236111111111111,0.08001303672372168
786,7.0,7.0,3.0,0.1195,72.0,2.0,43.0,7.0,THREAT,prior,1.0,0.07236111111111111,0.08001303672372168
787,,,,,,,,,,,,0.07236111111111111,0.08001303672372168
788,9.0,9.0,3.0,0.1287,72.0,2.0,55.0,7.0,THREAT,post,1.0,0.07236111111111111,0.08001303672372168
789,10.0,10.0,3.0,0.0224,72.0,2.0,61.0,8.0,SAFE,None,1.0,0.07236111111111111,0.08001303672372168
790,11.0,11.0,3.0,0.0056,72.0,2.0,67.0,9.0,SAFE,None,1.0,0.07236111111111111,0.08001303672372168
791,12.0,12.0,3.0,0.0585,72.0,2.0,73.0,10.0,SAFE,None,1.0,0.07236111111111111,0.08001303672372168
792,13.0,13.0,3.0,0.1134,72.0,2.0,79.0,11.0,SAFE,None,1.0,0.07251666666666669,0.07404886502685039
793,14.0,14.0,3.0,0.1506,72.0,2.0,85.0,12.0,SAFE,None,1.0,0.07251666666666669,0.07404886502685039
794,15.0,15.0,3.0,0.0971,72.0,2.0,91.0,13.0,THREAT,None,1.0,0.07251666666666669,0.07404886502685039
795,16.0,16.0,3.0,0.1404,72.0,2.0,97.0,14.0,THREAT,None,1.0,0.07251666666666669,0.07404886502685039
796,17.0,17.0,3.0,0.0778,72.0,2.0,103.0,15.0,THREAT,None,1.0,0.07251666666666669,0.07404886502685039
797,18.0,18.0,3.0,0.2731,72.0,2.0,109.0,16.0,SAFE,None,1.0,0.07251666666666669,0.07404886502685039
798,0.0,0.0,3.0,0.15,72.0,3.0,1.0,0.0,SAFE,None,1.0,0.07251666666666669,0.07404886502685039
799,1.0,1.0,3.0,0.1663,72.0,3.0,7.0,1.0,SAFE,None,1.0,0.07251666666666669,0.07404886502685039
800,2.0,2.0,3.0,0.0239,72.0,3.0,13.0,2.0,SAFE,None,1.0,0.07251666666666669,0.07404886502685039
801,3.0,3.0,3.0,0.1928,72.0,3.0,19.0,3.0,SAFE,None,1.0,0.07251666666666669,0.07404886502685039
802,4.0,4.0,3.0,0.2085,72.0,3.0,25.0,4.0,SAFE,None,1.0,0.07251666666666669,0.07404886502685039
803,5.0,5.0,3.0,0.0417,72.0,3.0,31.0,5.0,THREAT,None,1.0,0.07251666666666669,0.07404886502685039
804,6.0,6.0,3.0,0.1694,72.0,3.0,37.0,6.0,THREAT,None,1.0,0.07251666666666669,0.07404886502685039
805,7.0,7.0,3.0,0.2467,72.0,3.0,43.0,7.0,THREAT,prior,1.0,0.07251666666666669,0.07404886502685039
806,,,,,,,,,,,,0.07251666666666669,0.07404886502685039
807,9.0,9.0,3.0,0.1256,72.0,3.0,55.0,7.0,THREAT,post,1.0,0.07251666666666669,0.07404886502685039
808,10.0,10.0,3.0,0.2797,72.0,3.0,61.0,8.0,THREAT,None,1.0,0.07251666666666669,0.07404886502685039
809,11.0,11.0,3.0,0.059000000000000004,72.0,3.0,67.0,9.0,THREAT,None,1.0,0.07251666666666669,0.07404886502685039
810,12.0,12.0,3.0,0.1561,72.0,3.0,73.0,10.0,SAFE,None,1.0,0.030427777777777776,0.03524048149426611
811,13.0,13.0,3.0,0.0326,72.0,3.0,79.0,11.0,THREAT,None,1.0,0.030427777777777776,0.03524048149426611
812,14.0,14.0,3.0,0.1389,72.0,3.0,85.0,12.0,SAFE,None,1.0,0.030427777777777776,0.03524048149426611
813,15.0,15.0,3.0,0.2055,72.0,3.0,91.0,13.0,THREAT,None,1.0,0.030427777777777776,0.03524048149426611
814,16.0,16.0,3.0,0.0092,72.0,3.0,97.0,14.0,SAFE,None,1.0,0.030427777777777776,0.03524048149426611
815,17.0,17.0,3.0,0.0443,72.0,3.0,103.0,15.0,THREAT,None,1.0,0.030427777777777776,0.03524048149426611
816,18.0,18.0,3.0,0.2365,72.0,3.0,109.0,16.0,SAFE,None,1.0,0.030427777777777776,0.03524048149426611
817,0.0,0.0,3.0,0.1185,72.0,4.0,1.0,0.0,THREAT,None,1.0,0.030427777777777776,0.03524048149426611
818,1.0,1.0,3.0,0.0549,72.0,4.0,7.0,1.0,THREAT,None,1.0,0.030427777777777776,0.03524048149426611
819,2.0,2.0,3.0,0.0092,72.0,4.0,13.0,2.0,SAFE,None,1.0,0.030427777777777776,0.03524048149426611
820,3.0,3.0,3.0,0.0137,72.0,4.0,19.0,3.0,SAFE,None,1.0,0.030427777777777776,0.03524048149426611
821,4.0,4.0,3.0,0.0427,72.0,4.0,25.0,4.0,SAFE,None,1.0,0.030427777777777776,0.03524048149426611
822,5.0,5.0,3.0,0.032,72.0,4.0,31.0,5.0,THREAT,None,1.0,0.030427777777777776,0.03524048149426611
823,6.0,6.0,3.0,0.1668,72.0,4.0,37.0,6.0,THREAT,None,1.0,0.030427777777777776,0.03524048149426611
824,7.0,7.0,3.0,0.0,72.0,4.0,43.0,7.0,THREAT,prior,1.0,0.030427777777777776,0.03524048149426611
825,,,,,,,,,,,,0.030427777777777776,0.03524048149426611
826,9.0,9.0,3.0,0.2319,72.0,4.0,55.0,7.0,THREAT,post,1.0,0.030427777777777776,0.03524048149426611
827,10.0,10.0,3.0,0.2523,72.0,4.0,61.0,8.0,SAFE,None,1.0,0.030427777777777776,0.03524048149426611
828,11.0,11.0,3.0,0.0661,72.0,4.0,67.0,9.0,SAFE,None,1.0,0.010199999999999999,0.023812972243271596
829,12.0,12.0,3.0,0.1063,72.0,4.0,73.0,10.0,SAFE,None,1.0,0.010199999999999999,0.023812972243271596
830,13.0,13.0,3.0,0.055999999999999994,72.0,4.0,79.0,11.0,THREAT,None,1.0,0.010199999999999999,0.023812972243271596
831,14.0,14.0,3.0,0.0,72.0,4.0,85.0,12.0,THREAT,None,1.0,0.010199999999999999,0.023812972243271596
832,15.0,15.0,3.0,0.0107,72.0,4.0,91.0,13.0,SAFE,None,1.0,0.010199999999999999,0.023812972243271596
833,16.0,16.0,3.0,0.0,72.0,4.0,97.0,14.0,THREAT,None,1.0,0.010199999999999999,0.023812972243271596
834,17.0,17.0,3.0,0.1368,72.0,4.0,103.0,15.0,SAFE,None,1.0,0.010199999999999999,0.023812972243271596
835,18.0,18.0,3.0,0.0046,72.0,4.0,109.0,16.0,THREAT,None,1.0,0.010199999999999999,0.023812972243271596
836,0.0,0.0,3.0,0.1994,72.0,5.0,1.0,0.0,THREAT,None,1.0,0.010199999999999999,0.023812972243271596
837,1.0,1.0,3.0,0.1979,72.0,5.0,7.0,1.0,THREAT,None,1.0,0.010199999999999999,0.023812972243271596
838,2.0,2.0,3.0,0.0748,72.0,5.0,13.0,2.0,SAFE,None,1.0,0.010199999999999999,0.023812972243271596
839,3.0,3.0,3.0,0.14800000000000002,72.0,5.0,19.0,3.0,SAFE,None,1.0,0.010199999999999999,0.023812972243271596
840,4.0,4.0,3.0,0.0173,72.0,5.0,25.0,4.0,SAFE,prior,1.0,0.010199999999999999,0.023812972243271596
841,,,,,,,,,,,,0.010199999999999999,0.023812972243271596
842,6.0,6.0,3.0,0.0,72.0,5.0,37.0,4.0,SAFE,post,1.0,0.010199999999999999,0.023812972243271596
843,7.0,7.0,3.0,0.1607,72.0,5.0,43.0,5.0,THREAT,None,1.0,0.010199999999999999,0.023812972243271596
844,8.0,8.0,3.0,0.0514,72.0,5.0,49.0,6.0,THREAT,None,1.0,0.010199999999999999,0.023812972243271596
845,9.0,9.0,3.0,0.0178,72.0,5.0,55.0,7.0,SAFE,None,1.0,0.010199999999999999,0.023812972243271596
846,10.0,10.0,3.0,0.1221,72.0,5.0,61.0,8.0,SAFE,None,1.0,0.007683333333333334,0.0206267173973038
847,11.0,11.0,3.0,0.0153,72.0,5.0,67.0,9.0,SAFE,None,1.0,0.007683333333333334,0.0206267173973038
848,12.0,12.0,3.0,0.0122,72.0,5.0,73.0,10.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
849,13.0,13.0,3.0,0.0056,72.0,5.0,79.0,11.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
850,14.0,14.0,3.0,0.0641,72.0,5.0,85.0,12.0,SAFE,None,1.0,0.007683333333333334,0.0206267173973038
851,15.0,15.0,3.0,0.0422,72.0,5.0,91.0,13.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
852,16.0,16.0,3.0,0.0,72.0,5.0,97.0,14.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
853,17.0,17.0,3.0,0.0,72.0,5.0,103.0,15.0,SAFE,None,1.0,0.007683333333333334,0.0206267173973038
854,18.0,18.0,3.0,0.1765,72.0,5.0,109.0,16.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
855,0.0,0.0,3.0,0.0,73.0,1.0,1.0,0.0,SAFE,None,1.0,0.007683333333333334,0.0206267173973038
856,1.0,1.0,3.0,0.0544,73.0,1.0,7.0,1.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
857,2.0,2.0,3.0,0.0,73.0,1.0,13.0,2.0,SAFE,None,1.0,0.007683333333333334,0.0206267173973038
858,3.0,3.0,3.0,0.0046,73.0,1.0,19.0,3.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
859,4.0,4.0,3.0,0.0,73.0,1.0,25.0,4.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
860,5.0,5.0,3.0,0.09,73.0,1.0,31.0,5.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
861,6.0,6.0,3.0,0.032,73.0,1.0,37.0,6.0,THREAT,None,1.0,0.007683333333333334,0.0206267173973038
862,7.0,7.0,3.0,0.0086,73.0,1.0,43.0,7.0,SAFE,None,1.0,0.007683333333333334,0.0206267173973038
863,8.0,8.0,3.0,0.0,73.0,1.0,49.0,8.0,SAFE,None,1.0,0.007683333333333334,0.0206267173973038
864,9.0,9.0,3.0,0.0839,73.0,1.0,55.0,9.0,SAFE,None,1.0,0.0007611111111111112,0.003229120967418567
865,10.0,10.0,3.0,0.1109,73.0,1.0,61.0,10.0,SAFE,None,1.0,0.0007611111111111112,0.003229120967418567
866,11.0,11.0,3.0,0.0356,73.0,1.0,67.0,11.0,SAFE,None,1.0,0.0007611111111111112,0.003229120967418567
867,12.0,12.0,3.0,0.0097,73.0,1.0,73.0,12.0,THREAT,None,1.0,0.0007611111111111112,0.003229120967418567
868,13.0,13.0,3.0,0.0071,73.0,1.0,79.0,13.0,THREAT,prior,1.0,0.0007611111111111112,0.003229120967418567
869,,,,,,,,,,,,0.0007611111111111112,0.003229120967418567
870,15.0,15.0,3.0,0.0387,73.0,1.0,91.0,13.0,THREAT,post,1.0,0.0007611111111111112,0.003229120967418567
871,16.0,16.0,3.0,0.0168,73.0,1.0,97.0,14.0,SAFE,None,1.0,0.0007611111111111112,0.003229120967418567
872,17.0,17.0,3.0,0.0,73.0,1.0,103.0,15.0,THREAT,None,1.0,0.0007611111111111112,0.003229120967418567
873,18.0,18.0,3.0,0.0554,73.0,1.0,109.0,16.0,SAFE,None,1.0,0.0007611111111111112,0.003229120967418567
874,0.0,0.0,3.0,0.0951,73.0,2.0,1.0,0.0,SAFE,None,1.0,0.0007611111111111112,0.003229120967418567
875,1.0,1.0,3.0,0.0158,73.0,2.0,7.0,1.0,THREAT,None,1.0,0.0007611111111111112,0.003229120967418567
876,2.0,2.0,3.0,0.0,73.0,2.0,13.0,2.0,THREAT,None,1.0,0.0007611111111111112,0.003229120967418567
877,3.0,3.0,3.0,0.0,73.0,2.0,19.0,3.0,THREAT,None,1.0,0.0007611111111111112,0.003229120967418567
878,4.0,4.0,3.0,0.0,73.0,2.0,25.0,4.0,SAFE,None,1.0,0.0007611111111111112,0.003229120967418567
879,5.0,5.0,3.0,0.0,73.0,2.0,31.0,5.0,THREAT,None,1.0,0.0007611111111111112,0.003229120967418567
880,6.0,6.0,3.0,0.0,73.0,2.0,37.0,6.0,SAFE,None,1.0,0.0007611111111111112,0.003229120967418567
881,7.0,7.0,3.0,0.0066,73.0,2.0,43.0,7.0,THREAT,prior,1.0,0.0007611111111111112,0.003229120967418567
882,,,,,,,,,,,,0.000961111111111111,0.004077649104842424
883,9.0,9.0,3.0,0.0163,73.0,2.0,55.0,7.0,THREAT,post,1.0,0.000961111111111111,0.004077649104842424
884,10.0,10.0,3.0,0.0,73.0,2.0,61.0,8.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
885,11.0,11.0,3.0,0.0,73.0,2.0,67.0,9.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
886,12.0,12.0,3.0,0.0,73.0,2.0,73.0,10.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
887,13.0,13.0,3.0,0.0,73.0,2.0,79.0,11.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
888,14.0,14.0,3.0,0.0,73.0,2.0,85.0,12.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
889,15.0,15.0,3.0,0.0066,73.0,2.0,91.0,13.0,THREAT,None,1.0,0.000961111111111111,0.004077649104842424
890,16.0,16.0,3.0,0.0,73.0,2.0,97.0,14.0,THREAT,None,1.0,0.000961111111111111,0.004077649104842424
891,17.0,17.0,3.0,0.0,73.0,2.0,103.0,15.0,THREAT,None,1.0,0.000961111111111111,0.004077649104842424
892,18.0,18.0,3.0,0.0432,73.0,2.0,109.0,16.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
893,0.0,0.0,3.0,0.0,73.0,3.0,1.0,0.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
894,1.0,1.0,3.0,0.0,73.0,3.0,7.0,1.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
895,2.0,2.0,3.0,0.0168,73.0,3.0,13.0,2.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
896,3.0,3.0,3.0,0.0,73.0,3.0,19.0,3.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
897,4.0,4.0,3.0,0.0,73.0,3.0,25.0,4.0,SAFE,None,1.0,0.000961111111111111,0.004077649104842424
898,5.0,5.0,3.0,0.0,73.0,3.0,31.0,5.0,THREAT,None,1.0,0.000961111111111111,0.004077649104842424
899,6.0,6.0,3.0,0.0,73.0,3.0,37.0,6.0,THREAT,None,1.0,0.000961111111111111,0.004077649104842424
900,7.0,7.0,3.0,0.0122,73.0,3.0,43.0,7.0,THREAT,prior,1.0,0.07968333333333333,0.14632908620840981
901,,,,,,,,,,,,0.07968333333333333,0.14632908620840981
902,9.0,9.0,3.0,0.0,73.0,3.0,55.0,7.0,THREAT,post,1.0,0.07968333333333333,0.14632908620840981
903,10.0,10.0,3.0,0.0,73.0,3.0,61.0,8.0,THREAT,None,1.0,0.07968333333333333,0.14632908620840981
904,11.0,11.0,3.0,0.0,73.0,3.0,67.0,9.0,THREAT,None,1.0,0.07968333333333333,0.14632908620840981
905,12.0,12.0,3.0,0.0,73.0,3.0,73.0,10.0,SAFE,None,1.0,0.07968333333333333,0.14632908620840981
