,index,time,GSR,shock,stims,contexts,trls_rec
41137,47166,3.93,-0.1633,0,0,7.0,3337.0
41138,47167,3.931,-0.1602,0,0,7.0,3338.0
41139,47168,3.931,-0.1633,0,0,7.0,3339.0
41140,47169,3.931,-0.1602,0,0,7.0,3340.0
41141,47170,3.931,-0.1602,0,0,7.0,3341.0
41142,47171,3.931,-0.1617,0,0,7.0,3342.0
41143,47172,3.931,-0.1633,0,0,7.0,3343.0
41144,47173,3.931,-0.1617,0,0,7.0,3344.0
41145,47174,3.931,-0.1617,0,0,7.0,3345.0
41146,47175,3.931,-0.1572,0,0,7.0,3346.0
41147,47176,3.931,-0.1617,0,0,7.0,3347.0
41148,47177,3.931,-0.1617,0,0,7.0,3348.0
41149,47178,3.932,-0.1587,0,0,7.0,3349.0
41150,47179,3.932,-0.1587,0,0,7.0,3350.0
41151,47180,3.932,-0.1617,0,0,7.0,3351.0
41152,47181,3.932,-0.1633,0,0,7.0,3352.0
41153,47182,3.932,-0.1633,0,0,7.0,3353.0
41154,47183,3.932,-0.1633,0,0,7.0,3354.0
41155,47184,3.932,-0.1617,0,0,7.0,3355.0
41156,47185,3.932,-0.1633,0,0,7.0,3356.0
41157,47186,3.932,-0.1617,0,0,7.0,3357.0
41158,47187,3.932,-0.1617,0,0,7.0,3358.0
41159,47188,3.932,-0.1617,0,0,7.0,3359.0
41160,47189,3.932,-0.1648,0,0,7.0,3360.0
41161,47190,3.9330000000000003,-0.1633,0,0,7.0,3361.0
41162,47191,3.9330000000000003,-0.1617,0,0,7.0,3362.0
41163,47192,3.9330000000000003,-0.1633,0,0,7.0,3363.0
41164,47193,3.9330000000000003,-0.1648,0,0,7.0,3364.0
41165,47194,3.9330000000000003,-0.1633,0,0,7.0,3365.0
41166,47195,3.9330000000000003,-0.1617,0,0,7.0,3366.0
41167,47196,3.9330000000000003,-0.1633,0,0,7.0,3367.0
41168,47197,3.9330000000000003,-0.1663,0,0,7.0,3368.0
41169,47198,3.9330000000000003,-0.1617,0,0,7.0,3369.0
41170,47199,3.9330000000000003,-0.1648,0,0,7.0,3370.0
41171,47200,3.9330000000000003,-0.1633,0,0,7.0,3371.0
41172,47201,3.9330000000000003,-0.1648,0,0,7.0,3372.0
41173,47202,3.9330000000000003,-0.1663,0,0,7.0,3373.0
41174,47203,3.9339999999999997,-0.1663,0,0,7.0,3374.0
41175,47204,3.9339999999999997,-0.1633,0,0,7.0,3375.0
41176,47205,3.9339999999999997,-0.1663,0,0,7.0,3376.0
41177,47206,3.9339999999999997,-0.1648,0,0,7.0,3377.0
41178,47207,3.9339999999999997,-0.1648,0,0,7.0,3378.0
41179,47208,3.9339999999999997,-0.1633,0,0,7.0,3379.0
41180,47209,3.9339999999999997,-0.1617,0,0,7.0,3380.0
41181,47210,3.9339999999999997,-0.1648,0,0,7.0,3381.0
41182,47211,3.9339999999999997,-0.1633,0,0,7.0,3382.0
41183,47212,3.9339999999999997,-0.1602,0,0,7.0,3383.0
41184,47213,3.9339999999999997,-0.1663,0,0,7.0,3384.0
41185,47214,3.9339999999999997,-0.1617,0,0,7.0,3385.0
41186,47215,3.935,-0.1633,0,0,7.0,3386.0
41187,47216,3.935,-0.1663,0,0,7.0,3387.0
41188,47217,3.935,-0.1648,0,0,7.0,3388.0
41189,47218,3.935,-0.1617,0,0,7.0,3389.0
41190,47219,3.935,-0.1648,0,0,7.0,3390.0
41191,47220,3.935,-0.1633,0,0,7.0,3391.0
41192,47221,3.935,-0.1633,0,0,7.0,3392.0
41193,47222,3.935,-0.1648,0,0,7.0,3393.0
41194,47223,3.935,-0.1648,0,0,7.0,3394.0
41195,47224,3.935,-0.1663,0,0,7.0,3395.0
41196,47225,3.935,-0.1648,0,0,7.0,3396.0
41197,47226,3.9360000000000004,-0.1663,0,0,7.0,3397.0
41198,47227,3.9360000000000004,-0.1663,0,0,7.0,3398.0
41199,47228,3.9360000000000004,-0.1663,0,0,7.0,3399.0
41200,47229,3.9360000000000004,-0.1648,0,5,7.0,3400.0
41201,47230,3.9360000000000004,-0.1663,0,5,7.0,3401.0
41202,47231,3.9360000000000004,-0.1648,0,5,7.0,3402.0
41203,47232,3.9360000000000004,-0.1617,0,5,7.0,3403.0
41204,47233,3.9360000000000004,-0.1633,0,5,7.0,3404.0
41205,47234,3.9360000000000004,-0.1648,0,5,7.0,3405.0
41206,47235,3.9360000000000004,-0.1633,0,5,7.0,3406.0
41207,47236,3.9360000000000004,-0.1648,0,5,7.0,3407.0
41208,47237,3.9360000000000004,-0.1648,0,5,7.0,3408.0
41209,47238,3.937,-0.1633,0,5,7.0,3409.0
41210,47239,3.937,-0.1617,0,5,7.0,3410.0
41211,47240,3.937,-0.1648,0,5,7.0,3411.0
41212,47241,3.937,-0.1633,0,5,7.0,3412.0
41213,47242,3.937,-0.1633,0,5,7.0,3413.0
41214,47243,3.937,-0.1663,0,5,7.0,3414.0
41215,47244,3.937,-0.1633,0,5,7.0,3415.0
41216,47245,3.937,-0.1663,0,5,7.0,3416.0
41217,47246,3.937,-0.1648,0,5,7.0,3417.0
41218,47247,3.937,-0.1663,0,5,7.0,3418.0
41219,47248,3.937,-0.1663,0,5,7.0,3419.0
41220,47249,3.937,-0.1648,0,5,7.0,3420.0
41221,47250,3.938,-0.1663,0,5,7.0,3421.0
41222,47251,3.938,-0.1663,0,5,7.0,3422.0
41223,47252,3.938,-0.1678,0,5,7.0,3423.0
41224,47253,3.938,-0.1678,0,5,7.0,3424.0
41225,47254,3.938,-0.1678,0,5,7.0,3425.0
41226,47255,3.938,-0.1633,0,5,7.0,3426.0
41227,47256,3.938,-0.1663,0,5,7.0,3427.0
41228,47257,3.938,-0.1663,0,5,7.0,3428.0
41229,47258,3.938,-0.1694,0,5,7.0,3429.0
41230,47259,3.938,-0.1663,0,5,7.0,3430.0
41231,47260,3.938,-0.1678,0,5,7.0,3431.0
41232,47261,3.938,-0.1663,0,5,7.0,3432.0
41233,47262,3.938,-0.1663,0,5,7.0,3433.0
41234,47263,3.9389999999999996,-0.1678,0,5,7.0,3434.0
41235,47264,3.9389999999999996,-0.1678,0,5,7.0,3435.0
41236,47265,3.9389999999999996,-0.1648,0,5,7.0,3436.0
41237,47266,3.9389999999999996,-0.1663,0,5,7.0,3437.0
41238,47267,3.9389999999999996,-0.1617,0,5,7.0,3438.0
41239,47268,3.9389999999999996,-0.1663,0,5,7.0,3439.0
41240,47269,3.9389999999999996,-0.1648,0,5,7.0,3440.0
41241,47270,3.9389999999999996,-0.1678,0,5,7.0,3441.0
41242,47271,3.9389999999999996,-0.1663,0,5,7.0,3442.0
41243,47272,3.9389999999999996,-0.1663,0,5,7.0,3443.0
41244,47273,3.9389999999999996,-0.1694,0,5,7.0,3444.0
41245,47274,3.9389999999999996,-0.1678,0,5,7.0,3445.0
41246,47275,3.94,-0.1648,0,5,7.0,3446.0
41247,47276,3.94,-0.1663,0,5,7.0,3447.0
41248,47277,3.94,-0.1663,0,5,7.0,3448.0
41249,47278,3.94,-0.1633,0,5,7.0,3449.0
41250,47279,3.94,-0.1663,0,5,7.0,3450.0
41251,47280,3.94,-0.1694,0,5,7.0,3451.0
41252,47281,3.94,-0.1694,0,5,7.0,3452.0
41253,47282,3.94,-0.1663,0,5,7.0,3453.0
41254,47283,3.94,-0.1709,0,5,7.0,3454.0
41255,47284,3.94,-0.1663,0,5,7.0,3455.0
41256,47285,3.94,-0.1678,0,5,7.0,3456.0
41257,47286,3.9410000000000003,-0.1633,0,5,7.0,3457.0
41258,47287,3.9410000000000003,-0.1648,0,5,7.0,3458.0
41259,47288,3.9410000000000003,-0.1648,0,5,7.0,3459.0
41260,47289,3.9410000000000003,-0.1663,0,5,7.0,3460.0
41261,47290,3.9410000000000003,-0.1678,0,5,7.0,3461.0
41262,47291,3.9410000000000003,-0.1694,0,5,7.0,3462.0
41263,47292,3.9410000000000003,-0.1663,0,5,7.0,3463.0
41264,47293,3.9410000000000003,-0.1663,0,5,7.0,3464.0
41265,47294,3.9410000000000003,-0.1678,0,5,7.0,3465.0
41266,47295,3.9410000000000003,-0.1663,0,5,7.0,3466.0
41267,47296,3.9410000000000003,-0.1694,0,5,7.0,3467.0
41268,47297,3.9410000000000003,-0.1678,0,5,7.0,3468.0
41269,47298,3.9419999999999997,-0.1663,0,5,7.0,3469.0
41270,47299,3.9419999999999997,-0.1663,0,5,7.0,3470.0
41271,47300,3.9419999999999997,-0.1694,0,5,7.0,3471.0
41272,47301,3.9419999999999997,-0.1694,0,5,7.0,3472.0
41273,47302,3.9419999999999997,-0.1663,0,5,7.0,3473.0
41274,47303,3.9419999999999997,-0.1678,0,5,7.0,3474.0
41275,47304,3.9419999999999997,-0.1694,0,5,7.0,3475.0
41276,47305,3.9419999999999997,-0.1694,0,5,7.0,3476.0
41277,47306,3.9419999999999997,-0.1694,0,5,7.0,3477.0
41278,47307,3.9419999999999997,-0.1678,0,5,7.0,3478.0
41279,47308,3.9419999999999997,-0.1678,0,5,7.0,3479.0
41280,47309,3.9419999999999997,-0.1663,0,5,7.0,3480.0
41281,47310,3.9419999999999997,-0.1663,0,5,7.0,3481.0
41282,47311,3.943,-0.1724,0,5,7.0,3482.0
41283,47312,3.943,-0.1663,0,5,7.0,3483.0
41284,47313,3.943,-0.1709,0,5,7.0,3484.0
41285,47314,3.943,-0.1694,0,5,7.0,3485.0
41286,47315,3.943,-0.1694,0,5,7.0,3486.0
41287,47316,3.943,-0.1663,0,5,7.0,3487.0
41288,47317,3.943,-0.1694,0,5,7.0,3488.0
41289,47318,3.943,-0.1678,0,5,7.0,3489.0
41290,47319,3.943,-0.1663,0,5,7.0,3490.0
41291,47320,3.943,-0.1709,0,5,7.0,3491.0
41292,47321,3.943,-0.1678,0,5,7.0,3492.0
41293,47322,3.943,-0.1678,0,5,7.0,3493.0
41294,47323,3.944,-0.1694,0,5,7.0,3494.0
41295,47324,3.944,-0.1678,0,5,7.0,3495.0
41296,47325,3.944,-0.1648,0,5,7.0,3496.0
41297,47326,3.944,-0.1709,0,5,7.0,3497.0
41298,47327,3.944,-0.1694,0,5,7.0,3498.0
41299,47328,3.944,-0.1678,0,5,7.0,3499.0
41300,47329,3.944,-0.1694,0,5,7.0,3500.0
41301,47330,3.944,-0.1678,0,5,7.0,3501.0
41302,47331,3.944,-0.1633,0,5,7.0,3502.0
41303,47332,3.944,-0.1678,0,5,7.0,3503.0
41304,47333,3.944,-0.1678,0,5,7.0,3504.0
41305,47334,3.945,-0.1663,0,5,7.0,3505.0
41306,47335,3.945,-0.1663,0,5,7.0,3506.0
41307,47336,3.945,-0.1709,0,5,7.0,3507.0
41308,47337,3.945,-0.1709,0,5,7.0,3508.0
41309,47338,3.945,-0.1663,0,5,7.0,3509.0
41310,47339,3.945,-0.1663,0,5,7.0,3510.0
41311,47340,3.945,-0.1709,0,5,7.0,3511.0
41312,47341,3.945,-0.1663,0,5,7.0,3512.0
41313,47342,3.945,-0.1694,0,5,7.0,3513.0
41314,47343,3.945,-0.1694,0,5,7.0,3514.0
41315,47344,3.945,-0.1663,0,5,7.0,3515.0
41316,47345,3.945,-0.1663,0,5,7.0,3516.0
41317,47346,3.946,-0.1678,0,5,7.0,3517.0
41318,47347,3.946,-0.1694,0,5,7.0,3518.0
41319,47348,3.946,-0.1633,0,5,7.0,3519.0
41320,47349,3.946,-0.1678,0,5,7.0,3520.0
41321,47350,3.946,-0.1633,0,5,7.0,3521.0
41322,47351,3.946,-0.1678,0,5,7.0,3522.0
41323,47352,3.946,-0.1694,0,5,7.0,3523.0
41324,47353,3.946,-0.1663,0,5,7.0,3524.0
41325,47354,3.946,-0.1694,0,5,7.0,3525.0
41326,47355,3.946,-0.1678,0,5,7.0,3526.0
41327,47356,3.946,-0.1663,0,5,7.0,3527.0
41328,47357,3.946,-0.1678,0,5,7.0,3528.0
41329,47358,3.946,-0.1678,0,5,7.0,3529.0
41330,47359,3.947,-0.1709,0,5,7.0,3530.0
41331,47360,3.947,-0.1663,0,5,7.0,3531.0
41332,47361,3.947,-0.1663,0,5,7.0,3532.0
41333,47362,3.947,-0.1663,0,5,7.0,3533.0
41334,47363,3.947,-0.1678,0,5,7.0,3534.0
41335,47364,3.947,-0.1678,0,5,7.0,3535.0
41336,47365,3.947,-0.1663,0,5,7.0,3536.0
41337,47366,3.947,-0.1663,0,5,7.0,3537.0
41338,47367,3.947,-0.1678,0,5,7.0,3538.0
41339,47368,3.947,-0.1678,0,5,7.0,3539.0
41340,47369,3.947,-0.1678,0,5,7.0,3540.0
41341,47370,3.947,-0.1678,0,5,7.0,3541.0
41342,47371,3.948,-0.1663,0,5,7.0,3542.0
41343,47372,3.948,-0.1678,0,5,7.0,3543.0
41344,47373,3.948,-0.1678,0,5,7.0,3544.0
41345,47374,3.948,-0.1694,0,5,7.0,3545.0
41346,47375,3.948,-0.1663,0,5,7.0,3546.0
41347,47376,3.948,-0.1678,0,5,7.0,3547.0
41348,47377,3.948,-0.1678,0,5,7.0,3548.0
41349,47378,3.948,-0.1678,0,5,7.0,3549.0
