,Unnamed: 0,cntxt_num,count,mean,pt,r_num,index,context_num,context_type,context_shock,cntxt_trialnum
1295,3,3,3,0.0,50,4,19,3.0,THREAT,None,1.0
1296,4,4,3,0.0173,50,4,25,4.0,THREAT,None,1.0
1297,5,5,3,0.0,50,4,31,5.0,THREAT,None,1.0
1298,6,6,3,0.0127,50,4,37,6.0,SAFE,None,1.0
1299,7,7,3,0.0,50,4,43,7.0,SAFE,prior,1.0
1301,9,9,3,0.0036,50,4,55,7.0,SAFE,post,1.0
1302,10,10,3,0.0,50,4,61,8.0,THREAT,None,1.0
1303,11,11,3,0.0,50,4,67,9.0,THREAT,None,1.0
1304,12,12,3,0.0071,50,4,73,10.0,THREAT,None,1.0
1305,13,13,3,0.0,50,4,79,11.0,SAFE,None,1.0
1306,14,14,3,0.0,50,4,85,12.0,SAFE,None,1.0
1307,15,15,3,0.0,50,4,91,13.0,THREAT,None,1.0
1308,16,16,3,0.0076,50,4,97,14.0,SAFE,None,1.0
1309,17,17,3,0.0,50,4,103,15.0,SAFE,None,1.0
1310,18,18,3,0.0,50,4,109,16.0,THREAT,None,1.0
1311,0,0,3,0.0,50,5,1,0.0,SAFE,None,1.0
1312,1,1,3,0.0,50,5,7,1.0,THREAT,None,1.0
1313,2,2,3,0.0,50,5,13,2.0,SAFE,None,1.0
1314,3,3,3,0.0,50,5,19,3.0,SAFE,None,1.0
1315,4,4,3,0.0,50,5,25,4.0,SAFE,None,1.0
1316,5,5,3,0.0,50,5,31,5.0,SAFE,None,1.0
1317,6,6,3,0.0,50,5,37,6.0,SAFE,None,1.0
1318,7,7,3,0.0,50,5,43,7.0,THREAT,None,1.0
1319,8,8,3,0.0,50,5,49,8.0,SAFE,None,1.0
1320,9,9,3,0.0,50,5,55,9.0,THREAT,prior,1.0
1322,11,11,3,0.0,50,5,67,9.0,THREAT,post,1.0
1323,12,12,3,0.0,50,5,73,10.0,THREAT,None,1.0
1324,13,13,3,0.0,50,5,79,11.0,THREAT,None,1.0
1325,14,14,3,0.0,50,5,85,12.0,SAFE,None,1.0
1326,15,15,3,0.0,50,5,91,13.0,THREAT,None,1.0
1327,16,16,3,0.0,50,5,97,14.0,THREAT,None,1.0
1328,17,17,3,0.0,50,5,103,15.0,THREAT,None,1.0
1329,18,18,3,0.0,50,5,109,16.0,SAFE,None,1.0
1330,0,0,3,0.0219,59,1,1,0.0,THREAT,None,1.0
1331,1,1,3,0.0,59,1,7,1.0,SAFE,None,1.0
1332,2,2,3,0.0092,59,1,13,2.0,SAFE,None,1.0
1333,3,3,3,0.0061,59,1,19,3.0,THREAT,None,1.0
1334,4,4,3,0.0,59,1,25,4.0,SAFE,prior,1.0
1336,6,6,3,0.0041,59,1,37,4.0,SAFE,post,1.0
1337,7,7,3,0.0,59,1,43,5.0,THREAT,None,1.0
1338,8,8,3,0.0,59,1,49,6.0,SAFE,None,1.0
1339,9,9,3,0.0,59,1,55,7.0,SAFE,None,1.0
1340,10,10,3,0.0168,59,1,61,8.0,THREAT,None,1.0
1341,11,11,3,0.0,59,1,67,9.0,SAFE,None,1.0
1342,12,12,3,0.0127,59,1,73,10.0,SAFE,None,1.0
1343,13,13,3,0.0921,59,1,79,11.0,SAFE,None,1.0
1344,14,14,3,0.0193,59,1,85,12.0,THREAT,None,1.0
1345,15,15,3,0.0,59,1,91,13.0,THREAT,None,1.0
1346,16,16,3,0.0071,59,1,97,14.0,THREAT,None,1.0
1347,17,17,3,0.0097,59,1,103,15.0,THREAT,None,1.0
1348,18,18,3,0.0046,59,1,109,16.0,THREAT,None,1.0
1349,0,0,3,0.0854,59,2,1,0.0,THREAT,None,1.0
1350,1,1,3,0.0076,59,2,7,1.0,SAFE,None,1.0
1351,2,2,3,0.0,59,2,13,2.0,SAFE,None,1.0
1352,3,3,3,0.0,59,2,19,3.0,THREAT,None,1.0
1353,4,4,3,0.0173,59,2,25,4.0,SAFE,None,1.0
1354,5,5,3,0.0,59,2,31,5.0,SAFE,None,1.0
1355,6,6,3,0.0,59,2,37,6.0,SAFE,None,1.0
1356,7,7,3,0.0,59,2,43,7.0,THREAT,None,1.0
1357,8,8,3,0.0,59,2,49,8.0,SAFE,None,1.0
1358,9,9,3,0.0,59,2,55,9.0,SAFE,None,1.0
1359,10,10,3,0.0056,59,2,61,10.0,THREAT,None,1.0
1360,11,11,3,0.0,59,2,67,11.0,THREAT,None,1.0
1361,12,12,3,0.0,59,2,73,12.0,THREAT,None,1.0
1362,13,13,3,0.0,59,2,79,13.0,SAFE,prior,1.0
1364,15,15,3,0.1261,59,2,91,13.0,SAFE,post,1.0
1365,16,16,3,0.0061,59,2,97,14.0,THREAT,None,1.0
1366,17,17,3,0.0086,59,2,103,15.0,THREAT,None,1.0
1367,18,18,3,0.0539,59,2,109,16.0,THREAT,None,1.0
1368,0,0,3,0.0,59,3,1,0.0,SAFE,None,1.0
1369,1,1,3,0.0,59,3,7,1.0,THREAT,prior,1.0
1371,3,3,3,0.0,59,3,19,1.0,THREAT,post,1.0
1372,4,4,3,0.0,59,3,25,2.0,THREAT,None,1.0
1373,5,5,3,0.0,59,3,31,3.0,THREAT,None,1.0
1374,6,6,3,0.0,59,3,37,4.0,THREAT,None,1.0
1375,7,7,3,0.0,59,3,43,5.0,THREAT,None,1.0
1376,8,8,3,0.0,59,3,49,6.0,SAFE,None,1.0
1377,9,9,3,0.0,59,3,55,7.0,SAFE,None,1.0
1378,10,10,3,0.0,59,3,61,8.0,SAFE,None,1.0
1379,11,11,3,0.0,59,3,67,9.0,SAFE,None,1.0
1380,12,12,3,0.0,59,3,73,10.0,SAFE,None,1.0
1381,13,13,3,0.0,59,3,79,11.0,THREAT,None,1.0
1382,14,14,3,0.0,59,3,85,12.0,SAFE,None,1.0
1383,15,15,3,0.0,59,3,91,13.0,THREAT,None,1.0
1384,16,16,3,0.0,59,3,97,14.0,SAFE,None,1.0
1385,17,17,3,0.0,59,3,103,15.0,THREAT,None,1.0
1386,18,18,3,0.0,59,3,109,16.0,SAFE,None,1.0
1387,0,0,3,0.0,59,4,1,0.0,THREAT,None,1.0
1388,1,1,3,0.0,59,4,7,1.0,THREAT,None,1.0
1389,2,2,3,0.0,59,4,13,2.0,THREAT,None,1.0
1390,3,3,3,0.0,59,4,19,3.0,SAFE,None,1.0
1391,4,4,3,0.0,59,4,25,4.0,SAFE,None,1.0
1392,5,5,3,0.0,59,4,31,5.0,THREAT,None,1.0
1393,6,6,3,0.0,59,4,37,6.0,SAFE,None,1.0
1394,7,7,3,0.0,59,4,43,7.0,THREAT,None,1.0
1395,8,8,3,0.0,59,4,49,8.0,SAFE,prior,1.0
1397,10,10,3,0.0193,59,4,61,8.0,SAFE,post,1.0
1398,11,11,3,0.0,59,4,67,9.0,SAFE,None,1.0
1399,12,12,3,0.0,59,4,73,10.0,SAFE,None,1.0
1400,13,13,3,0.0,59,4,79,11.0,SAFE,None,1.0
1401,14,14,3,0.0066,59,4,85,12.0,THREAT,None,1.0
1402,15,15,3,0.0,59,4,91,13.0,SAFE,None,1.0
1403,16,16,3,0.0,59,4,97,14.0,THREAT,None,1.0
1404,17,17,3,0.0,59,4,103,15.0,THREAT,None,1.0
1405,18,18,3,0.0,59,4,109,16.0,THREAT,None,1.0
1406,0,0,3,0.0,59,5,1,0.0,SAFE,None,1.0
1407,1,1,3,0.0,59,5,7,1.0,SAFE,None,1.0
1408,2,2,3,0.0,59,5,13,2.0,THREAT,None,1.0
1409,3,3,3,0.0,59,5,19,3.0,SAFE,None,1.0
1410,4,4,3,0.0046,59,5,25,4.0,THREAT,None,1.0
1411,5,5,3,0.0061,59,5,31,5.0,THREAT,None,1.0
1412,6,6,3,0.0,59,5,37,6.0,THREAT,None,1.0
1413,7,7,3,0.0,59,5,43,7.0,THREAT,None,1.0
1414,8,8,3,0.0,59,5,49,8.0,THREAT,None,1.0
1415,9,9,3,0.0051,59,5,55,9.0,SAFE,None,1.0
1416,10,10,3,0.0,59,5,61,10.0,SAFE,None,1.0
1417,11,11,3,0.0046,59,5,67,11.0,THREAT,None,1.0
1418,12,12,3,0.0046,59,5,73,12.0,SAFE,None,1.0
1419,13,13,3,0.0,59,5,79,13.0,THREAT,prior,1.0
1421,15,15,3,0.0081,59,5,91,13.0,THREAT,post,1.0
1422,16,16,3,0.0,59,5,97,14.0,SAFE,None,1.0
1423,17,17,3,0.0,59,5,103,15.0,SAFE,None,1.0
1424,18,18,3,0.0076,59,5,109,16.0,SAFE,None,1.0
1425,0,0,3,0.0,42,1,1,0.0,SAFE,None,1.0
1426,1,1,3,0.0036,42,1,7,1.0,SAFE,None,1.0
1427,2,2,3,0.0,42,1,13,2.0,THREAT,None,1.0
1428,3,3,3,0.0076,42,1,19,3.0,SAFE,None,1.0
1429,4,4,3,0.0,42,1,25,4.0,SAFE,None,1.0
1430,5,5,3,0.0,42,1,31,5.0,THREAT,None,1.0
1431,6,6,3,0.0,42,1,37,6.0,THREAT,None,1.0
1432,7,7,3,0.0,42,1,43,7.0,SAFE,None,1.0
1433,8,8,3,0.0,42,1,49,8.0,SAFE,None,1.0
1434,9,9,3,0.0,42,1,55,9.0,THREAT,prior,1.0
1436,11,11,3,0.0,42,1,67,9.0,THREAT,post,1.0
1437,12,12,3,0.0,42,1,73,10.0,THREAT,None,1.0
1438,13,13,3,0.0,42,1,79,11.0,THREAT,None,1.0
1439,14,14,3,0.0,42,1,85,12.0,SAFE,None,1.0
1440,15,15,3,0.0,42,1,91,13.0,SAFE,None,1.0
1441,16,16,3,0.0,42,1,97,14.0,THREAT,None,1.0
1442,17,17,3,0.0,42,1,103,15.0,THREAT,None,1.0
1443,18,18,3,0.0,42,1,109,16.0,SAFE,None,1.0
1444,0,0,3,0.0,42,2,1,0.0,SAFE,None,1.0
1445,1,1,3,0.0,42,2,7,1.0,THREAT,None,1.0
1446,2,2,3,0.0,42,2,13,2.0,THREAT,None,1.0
1447,3,3,3,0.0,42,2,19,3.0,THREAT,None,1.0
1448,4,4,3,0.0,42,2,25,4.0,THREAT,None,1.0
1449,5,5,3,0.0,42,2,31,5.0,THREAT,None,1.0
1450,6,6,3,0.0,42,2,37,6.0,SAFE,None,1.0
1451,7,7,3,0.0,42,2,43,7.0,THREAT,None,1.0
1452,8,8,3,0.0,42,2,49,8.0,SAFE,None,1.0
1453,9,9,3,0.0,42,2,55,9.0,SAFE,None,1.0
1454,10,10,3,0.0,42,2,61,10.0,THREAT,None,1.0
1455,11,11,3,0.0,42,2,67,11.0,SAFE,prior,1.0
1457,13,13,3,0.0,42,2,79,11.0,SAFE,post,1.0
1458,14,14,3,0.0,42,2,85,12.0,THREAT,None,1.0
1459,15,15,3,0.0,42,2,91,13.0,SAFE,None,1.0
1460,16,16,3,0.0,42,2,97,14.0,SAFE,None,1.0
1461,17,17,3,0.0,42,2,103,15.0,SAFE,None,1.0
1462,18,18,3,0.0,42,2,109,16.0,SAFE,None,1.0
1463,0,0,3,0.0,42,3,1,0.0,THREAT,None,1.0
1464,1,1,3,0.0,42,3,7,1.0,SAFE,None,1.0
1465,2,2,3,0.0,42,3,13,2.0,SAFE,None,1.0
1466,3,3,3,0.0,42,3,19,3.0,SAFE,None,1.0
1467,4,4,3,0.0,42,3,25,4.0,THREAT,None,1.0
1468,5,5,3,0.0,42,3,31,5.0,THREAT,prior,1.0
1470,7,7,3,0.0,42,3,43,5.0,THREAT,post,1.0
1471,8,8,3,0.0,42,3,49,6.0,SAFE,None,1.0
1472,9,9,3,0.0,42,3,55,7.0,SAFE,None,1.0
1473,10,10,3,0.0,42,3,61,8.0,SAFE,None,1.0
1474,11,11,3,0.0,42,3,67,9.0,THREAT,None,1.0
1475,12,12,3,0.0,42,3,73,10.0,SAFE,None,1.0
1476,13,13,3,0.0,42,3,79,11.0,THREAT,None,1.0
1477,14,14,3,0.0,42,3,85,12.0,THREAT,None,1.0
1478,15,15,3,0.0,42,3,91,13.0,THREAT,None,1.0
1479,16,16,3,0.0,42,3,97,14.0,SAFE,None,1.0
1480,17,17,3,0.0,42,3,103,15.0,THREAT,None,1.0
1481,18,18,3,0.0,42,3,109,16.0,THREAT,None,1.0
1482,0,0,3,0.0,42,4,1,0.0,SAFE,None,1.0
1483,1,1,3,0.0,42,4,7,1.0,SAFE,None,1.0
1484,2,2,3,0.0,42,4,13,2.0,THREAT,None,1.0
1485,3,3,3,0.0,42,4,19,3.0,THREAT,None,1.0
1486,4,4,3,0.0,42,4,25,4.0,THREAT,None,1.0
1487,5,5,3,0.0,42,4,31,5.0,THREAT,None,1.0
1488,6,6,3,0.0,42,4,37,6.0,THREAT,None,1.0
1489,7,7,3,0.0,42,4,43,7.0,SAFE,None,1.0
1490,8,8,3,0.0,42,4,49,8.0,THREAT,None,1.0
1491,9,9,3,0.0,42,4,55,9.0,SAFE,None,1.0
1492,10,10,3,0.0,42,4,61,10.0,THREAT,None,1.0
1493,11,11,3,0.0,42,4,67,11.0,SAFE,prior,1.0
1495,13,13,3,0.0,42,4,79,11.0,SAFE,post,1.0
1496,14,14,3,0.0,42,4,85,12.0,SAFE,None,1.0
1497,15,15,3,0.0,42,4,91,13.0,SAFE,None,1.0
1498,16,16,3,0.0,42,4,97,14.0,SAFE,None,1.0
1499,17,17,3,0.0,42,4,103,15.0,THREAT,None,1.0
1500,18,18,3,0.0,42,4,109,16.0,SAFE,None,1.0
1501,0,0,3,0.0,42,5,1,0.0,THREAT,None,1.0
1502,1,1,3,0.0,42,5,7,1.0,SAFE,None,1.0
1503,2,2,3,0.0,42,5,13,2.0,SAFE,prior,1.0
1505,4,4,3,0.0,42,5,25,2.0,SAFE,post,1.0
1506,5,5,3,0.0,42,5,31,3.0,THREAT,None,1.0
1507,6,6,3,0.0,42,5,37,4.0,SAFE,None,1.0
1508,7,7,3,0.0,42,5,43,5.0,SAFE,None,1.0
1509,8,8,3,0.0,42,5,49,6.0,THREAT,None,1.0
1510,9,9,3,0.0,42,5,55,7.0,SAFE,None,1.0
1511,10,10,3,0.0,42,5,61,8.0,SAFE,None,1.0
1512,11,11,3,0.0,42,5,67,9.0,SAFE,None,1.0
1513,12,12,3,0.0,42,5,73,10.0,THREAT,None,1.0
1514,13,13,3,0.0,42,5,79,11.0,SAFE,None,1.0
1515,14,14,3,0.0,42,5,85,12.0,THREAT,None,1.0
1516,15,15,3,0.0,42,5,91,13.0,THREAT,None,1.0
1517,16,16,3,0.0,42,5,97,14.0,THREAT,None,1.0
1518,17,17,3,0.0,42,5,103,15.0,THREAT,None,1.0
1519,18,18,3,0.0,42,5,109,16.0,THREAT,None,1.0
1520,0,0,3,0.0,49,1,1,0.0,THREAT,None,1.0
1521,1,1,3,0.0,49,1,7,1.0,SAFE,None,1.0
1522,2,2,3,0.0,49,1,13,2.0,THREAT,prior,1.0
1524,4,4,3,0.0,49,1,25,2.0,THREAT,post,1.0
1525,5,5,3,0.0,49,1,31,3.0,THREAT,None,1.0
1526,6,6,3,0.0,49,1,37,4.0,SAFE,None,1.0
1527,7,7,3,0.0,49,1,43,5.0,SAFE,None,1.0
1528,8,8,3,0.0178,49,1,49,6.0,SAFE,None,1.0
1529,9,9,3,0.0,49,1,55,7.0,SAFE,None,1.0
1530,10,10,3,0.0,49,1,61,8.0,THREAT,None,1.0
1531,11,11,3,0.0,49,1,67,9.0,THREAT,None,1.0
1532,12,12,3,0.0,49,1,73,10.0,THREAT,None,1.0
1533,13,13,3,0.0,49,1,79,11.0,THREAT,None,1.0
1534,14,14,3,0.0,49,1,85,12.0,SAFE,None,1.0
1535,15,15,3,0.0051,49,1,91,13.0,SAFE,None,1.0
1536,16,16,3,0.0,49,1,97,14.0,THREAT,None,1.0
1537,17,17,3,0.0,49,1,103,15.0,SAFE,None,1.0
1538,18,18,3,0.0,49,1,109,16.0,THREAT,None,1.0
1539,0,0,3,0.0,49,2,1,0.0,THREAT,None,1.0
1540,1,1,3,0.0,49,2,7,1.0,THREAT,None,1.0
1541,2,2,3,0.0,49,2,13,2.0,SAFE,None,1.0
1542,3,3,3,0.0031,49,2,19,3.0,THREAT,None,1.0
1543,4,4,3,0.0,49,2,25,4.0,THREAT,None,1.0
1544,5,5,3,0.0081,49,2,31,5.0,THREAT,None,1.0
1545,6,6,3,0.0,49,2,37,6.0,THREAT,None,1.0
1546,7,7,3,0.0,49,2,43,7.0,SAFE,None,1.0
1547,8,8,3,0.0,49,2,49,8.0,THREAT,None,1.0
1548,9,9,3,0.0,49,2,55,9.0,SAFE,None,1.0
1549,10,10,3,0.0,49,2,61,10.0,SAFE,prior,1.0
1551,12,12,3,0.0,49,2,73,10.0,SAFE,post,1.0
1552,13,13,3,0.0,49,2,79,11.0,THREAT,None,1.0
1553,14,14,3,0.0,49,2,85,12.0,SAFE,None,1.0
1554,15,15,3,0.0,49,2,91,13.0,SAFE,None,1.0
1555,16,16,3,0.0,49,2,97,14.0,SAFE,None,1.0
1556,17,17,3,0.0071,49,2,103,15.0,SAFE,None,1.0
1557,18,18,3,0.0,49,2,109,16.0,THREAT,None,1.0
1558,0,0,3,0.0046,49,3,1,0.0,THREAT,None,1.0
1559,1,1,3,0.0,49,3,7,1.0,SAFE,None,1.0
1560,2,2,3,0.0,49,3,13,2.0,SAFE,None,1.0
1561,3,3,3,0.0,49,3,19,3.0,SAFE,None,1.0
1562,4,4,3,0.0,49,3,25,4.0,THREAT,None,1.0
1563,5,5,3,0.0036,49,3,31,5.0,SAFE,None,1.0
1564,6,6,3,0.0,49,3,37,6.0,SAFE,None,1.0
1565,7,7,3,0.0,49,3,43,7.0,SAFE,None,1.0
1566,8,8,3,0.0056,49,3,49,8.0,THREAT,None,1.0
1567,9,9,3,0.0071,49,3,55,9.0,SAFE,None,1.0
1568,10,10,3,0.0,49,3,61,10.0,THREAT,prior,1.0
1570,12,12,3,0.0,49,3,73,10.0,THREAT,post,1.0
1571,13,13,3,0.0,49,3,79,11.0,THREAT,None,1.0
1572,14,14,3,0.0061,49,3,85,12.0,SAFE,None,1.0
1573,15,15,3,0.0,49,3,91,13.0,THREAT,None,1.0
1574,16,16,3,0.0036,49,3,97,14.0,THREAT,None,1.0
1575,17,17,3,0.0,49,3,103,15.0,THREAT,None,1.0
1576,18,18,3,0.0056,49,3,109,16.0,THREAT,None,1.0
1577,0,0,3,0.0,49,4,1,0.0,THREAT,None,1.0
1578,1,1,3,0.0,49,4,7,1.0,SAFE,None,1.0
1579,2,2,3,0.0,49,4,13,2.0,SAFE,None,1.0
1580,3,3,3,0.0056,49,4,19,3.0,THREAT,None,1.0
1581,4,4,3,0.0051,49,4,25,4.0,THREAT,None,1.0
1582,5,5,3,0.0061,49,4,31,5.0,THREAT,None,1.0
1583,6,6,3,0.0,49,4,37,6.0,SAFE,None,1.0
1584,7,7,3,0.0051,49,4,43,7.0,SAFE,prior,1.0
1586,9,9,3,0.0,49,4,55,7.0,SAFE,post,1.0
1587,10,10,3,0.0,49,4,61,8.0,THREAT,None,1.0
1588,11,11,3,0.0,49,4,67,9.0,THREAT,None,1.0
1589,12,12,3,0.0,49,4,73,10.0,THREAT,None,1.0
1590,13,13,3,0.0031,49,4,79,11.0,SAFE,None,1.0
1591,14,14,3,0.0,49,4,85,12.0,SAFE,None,1.0
1592,15,15,3,0.0,49,4,91,13.0,THREAT,None,1.0
1593,16,16,3,0.0,49,4,97,14.0,SAFE,None,1.0
1594,17,17,3,0.0,49,4,103,15.0,SAFE,None,1.0
1595,18,18,3,0.0102,49,4,109,16.0,THREAT,None,1.0
1596,0,0,3,0.0,49,5,1,0.0,SAFE,None,1.0
1597,1,1,3,0.0,49,5,7,1.0,THREAT,None,1.0
1598,2,2,3,0.0066,49,5,13,2.0,SAFE,None,1.0
1599,3,3,3,0.0,49,5,19,3.0,SAFE,None,1.0
1600,4,4,3,0.0,49,5,25,4.0,SAFE,None,1.0
1601,5,5,3,0.0051,49,5,31,5.0,SAFE,None,1.0
1602,6,6,3,0.0,49,5,37,6.0,SAFE,None,1.0
1603,7,7,3,0.0051,49,5,43,7.0,THREAT,None,1.0
1604,8,8,3,0.0,49,5,49,8.0,SAFE,None,1.0
1605,9,9,3,0.0,49,5,55,9.0,THREAT,prior,1.0
1607,11,11,3,0.0,49,5,67,9.0,THREAT,post,1.0
1608,12,12,3,0.0,49,5,73,10.0,THREAT,None,1.0
1609,13,13,3,0.0,49,5,79,11.0,THREAT,None,1.0
1610,14,14,3,0.0066,49,5,85,12.0,SAFE,None,1.0
1611,15,15,3,0.0,49,5,91,13.0,THREAT,None,1.0
1612,16,16,3,0.0,49,5,97,14.0,THREAT,None,1.0
1613,17,17,3,0.0,49,5,103,15.0,THREAT,None,1.0
1614,18,18,3,0.0,49,5,109,16.0,SAFE,None,1.0
1615,0,0,3,0.1134,38,1,1,0.0,SAFE,None,1.0
1616,1,1,3,0.0046,38,1,7,1.0,THREAT,None,1.0
1617,2,2,3,0.0097,38,1,13,2.0,SAFE,None,1.0
1618,3,3,3,0.0158,38,1,19,3.0,THREAT,None,1.0
1619,4,4,3,0.0,38,1,25,4.0,THREAT,None,1.0
1620,5,5,3,0.0,38,1,31,5.0,THREAT,None,1.0
1621,6,6,3,0.0,38,1,37,6.0,THREAT,None,1.0
1622,7,7,3,0.0056,38,1,43,7.0,SAFE,None,1.0
1623,8,8,3,0.149,38,1,49,8.0,SAFE,None,1.0
1624,9,9,3,0.1516,38,1,55,9.0,SAFE,None,1.0
1625,10,10,3,0.0961,38,1,61,10.0,SAFE,None,1.0
1626,11,11,3,0.0,38,1,67,11.0,SAFE,None,1.0
1627,12,12,3,0.2518,38,1,73,12.0,THREAT,None,1.0
1628,13,13,3,0.086,38,1,79,13.0,THREAT,prior,1.0
1630,15,15,3,0.0331,38,1,91,13.0,THREAT,post,1.0
1631,16,16,3,0.0,38,1,97,14.0,SAFE,None,1.0
1632,17,17,3,0.0,38,1,103,15.0,THREAT,None,1.0
1633,18,18,3,0.0361,38,1,109,16.0,SAFE,None,1.0
1634,0,0,3,0.0107,38,2,1,0.0,SAFE,None,1.0
1635,1,1,3,0.0727,38,2,7,1.0,THREAT,None,1.0
1636,2,2,3,0.0,38,2,13,2.0,THREAT,None,1.0
1637,3,3,3,0.0,38,2,19,3.0,THREAT,None,1.0
1638,4,4,3,0.0,38,2,25,4.0,SAFE,None,1.0
1639,5,5,3,0.0285,38,2,31,5.0,THREAT,None,1.0
1640,6,6,3,0.0,38,2,37,6.0,SAFE,None,1.0
1641,7,7,3,0.0,38,2,43,7.0,THREAT,prior,1.0
1643,9,9,3,0.1928,38,2,55,7.0,THREAT,post,1.0
1644,10,10,3,0.0,38,2,61,8.0,SAFE,None,1.0
1645,11,11,3,0.2996,38,2,67,9.0,SAFE,None,1.0
1646,12,12,3,0.0,38,2,73,10.0,SAFE,None,1.0
1647,13,13,3,0.0,38,2,79,11.0,SAFE,None,1.0
1648,14,14,3,0.0941,38,2,85,12.0,SAFE,None,1.0
1649,15,15,3,0.0081,38,2,91,13.0,THREAT,None,1.0
1650,16,16,3,0.0,38,2,97,14.0,THREAT,None,1.0
1651,17,17,3,0.2452,38,2,103,15.0,THREAT,None,1.0
1652,18,18,3,0.5117,38,2,109,16.0,SAFE,None,1.0
1653,0,0,3,0.2294,38,3,1,0.0,SAFE,None,1.0
1654,1,1,3,0.0061,38,3,7,1.0,SAFE,None,1.0
1655,2,2,3,0.0051,38,3,13,2.0,SAFE,None,1.0
1656,3,3,3,0.1139,38,3,19,3.0,SAFE,None,1.0
1657,4,4,3,0.2131,38,3,25,4.0,SAFE,None,1.0
1658,5,5,3,0.0259,38,3,31,5.0,THREAT,None,1.0
1659,6,6,3,0.0,38,3,37,6.0,THREAT,None,1.0
1660,7,7,3,0.0,38,3,43,7.0,THREAT,prior,1.0
1662,9,9,3,0.0097,38,3,55,7.0,THREAT,post,1.0
1663,10,10,3,0.0046,38,3,61,8.0,THREAT,None,1.0
1664,11,11,3,0.0071,38,3,67,9.0,THREAT,None,1.0
1665,12,12,3,0.0,38,3,73,10.0,SAFE,None,1.0
1666,13,13,3,0.0,38,3,79,11.0,THREAT,None,1.0
1667,14,14,3,0.0086,38,3,85,12.0,SAFE,None,1.0
1668,15,15,3,0.0788,38,3,91,13.0,THREAT,None,1.0
1669,16,16,3,0.0249,38,3,97,14.0,SAFE,None,1.0
1670,17,17,3,0.1378,38,3,103,15.0,THREAT,None,1.0
1671,18,18,3,0.3031,38,3,109,16.0,SAFE,None,1.0
1672,0,0,3,0.0305,38,4,1,0.0,THREAT,None,1.0
1673,1,1,3,0.3459,38,4,7,1.0,THREAT,None,1.0
1674,2,2,3,0.3733,38,4,13,2.0,SAFE,None,1.0
1675,3,3,3,0.1724,38,4,19,3.0,SAFE,None,1.0
1676,4,4,3,0.0,38,4,25,4.0,SAFE,None,1.0
1677,5,5,3,0.0,38,4,31,5.0,THREAT,None,1.0
1678,6,6,3,0.0,38,4,37,6.0,THREAT,None,1.0
1679,7,7,3,0.0,38,4,43,7.0,THREAT,prior,1.0
1681,9,9,3,0.0631,38,4,55,7.0,THREAT,post,1.0
1682,10,10,3,0.1699,38,4,61,8.0,SAFE,None,1.0
1683,11,11,3,0.2136,38,4,67,9.0,SAFE,None,1.0
1684,12,12,3,0.175,38,4,73,10.0,SAFE,None,1.0
1685,13,13,3,0.0,38,4,79,11.0,THREAT,None,1.0
1686,14,14,3,0.0203,38,4,85,12.0,THREAT,None,1.0
1687,15,15,3,0.0173,38,4,91,13.0,SAFE,None,1.0
1688,16,16,3,0.0092,38,4,97,14.0,THREAT,None,1.0
1689,17,17,3,0.0,38,4,103,15.0,SAFE,None,1.0
1690,18,18,3,0.3352,38,4,109,16.0,THREAT,None,1.0
1691,0,0,3,0.1221,38,5,1,0.0,THREAT,None,1.0
1692,1,1,3,0.11599999999999999,38,5,7,1.0,THREAT,None,1.0
1693,2,2,3,0.2162,38,5,13,2.0,SAFE,None,1.0
1694,3,3,3,0.0,38,5,19,3.0,SAFE,None,1.0
1695,4,4,3,0.2075,38,5,25,4.0,SAFE,prior,1.0
1697,6,6,3,0.0,38,5,37,4.0,SAFE,post,1.0
1698,7,7,3,0.0,38,5,43,5.0,THREAT,None,1.0
1699,8,8,3,0.0941,38,5,49,6.0,THREAT,None,1.0
1700,9,9,3,0.0168,38,5,55,7.0,SAFE,None,1.0
1701,10,10,3,0.0,38,5,61,8.0,SAFE,None,1.0
1702,11,11,3,0.0066,38,5,67,9.0,SAFE,None,1.0
1703,12,12,3,0.5992,38,5,73,10.0,THREAT,None,1.0
1704,13,13,3,0.0,38,5,79,11.0,THREAT,None,1.0
1705,14,14,3,0.0158,38,5,85,12.0,SAFE,None,1.0
1706,15,15,3,0.4913,38,5,91,13.0,THREAT,None,1.0
1707,16,16,3,0.0,38,5,97,14.0,THREAT,None,1.0
1708,17,17,3,0.0453,38,5,103,15.0,SAFE,None,1.0
1709,18,18,3,0.2874,38,5,109,16.0,THREAT,None,1.0
1710,0,0,3,0.0493,33,1,1,0.0,THREAT,None,1.0
1711,1,1,3,0.0,33,1,7,1.0,THREAT,None,1.0
1712,2,2,3,0.0758,33,1,13,2.0,SAFE,None,1.0
1713,3,3,3,0.1114,33,1,19,3.0,SAFE,None,1.0
1714,4,4,3,0.0244,33,1,25,4.0,SAFE,None,1.0
1715,5,5,3,0.0356,33,1,31,5.0,SAFE,None,1.0
1716,6,6,3,0.0295,33,1,37,6.0,THREAT,None,1.0
1717,7,7,3,0.0402,33,1,43,7.0,SAFE,None,1.0
1718,8,8,3,0.027000000000000003,33,1,49,8.0,THREAT,None,1.0
1719,9,9,3,0.0366,33,1,55,9.0,SAFE,None,1.0
1720,10,10,3,0.0514,33,1,61,10.0,SAFE,prior,1.0
1722,12,12,3,0.0244,33,1,73,10.0,SAFE,post,1.0
